Pubchem_SID,Pubchem_CID,SMILES,Activity_Outcome
11112552,54705185,CN(C)[C@H]1[C@@H]2[C@H]([C@@H]3C(=C)C4=C(C(=CC=C4)O)C(=C3C(=O)[C@]2(C(=C(C1=O)C(=O)N)O)O)O)O,Inactive
11112557,5771580,C[N+]1([C@@H]2CC[C@H]1CC(C2)OC(=O)[C@@H](CO)C3=CC=CC=C3)[O-],Inactive
11112559,188803,CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)O,Inactive
11112560,6604319,CCN1C[C@@]2(CC[C@@H]([C@]34[C@@H]2C[C@@H]([C@@H]31)[C@@]56[C@@H]4C[C@H]([C@@H](C5)C(=C)[C@@H]6O)O)O)C,Inactive
11112561,641768,C[C@@H]1CCC[C@@H](N1)C,Inactive
11112562,92337,C[C@H](C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,Inactive
11112563,6604320,C[C@H]1[C@@]([C@H]([C@H](O1)O[C@H]2[C@H]([C@@H]([C@@H]([C@@H]([C@@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)NC)(CO)O,Inactive
11112564,453548,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@H]([C@@H](O3)CO)O)O)N,Inactive
11112565,6604321,C1C(=C(N2[C@@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CS3)C(=O)[O-])C[N+]4=CC=C(C=C4)C(=O)N,Inactive
11112566,6604323,C=CCSC[C@@H]1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,Inactive
11112567,6604324,C1CCN2[C@H](C1)[C@]34C[C@@H]2C=CC3=CC(=O)O4,Inactive
11112568,3332,C1=CC=C(C=C1)C2=CC=C(C=C2)CC(=O)O,Inactive
11112569,6604325,CN(C)CCOC(=O)[C@@H](C1=CC=CC=C1)C2(CCCC2)O,Inactive
11112570,6603919,CC(C)NC[C@@H](C1=CC(=CC(=C1)O)O)O,Inactive
11112571,6604326,CN1[C@@H]2C[C@@H]([C@H]1CC(=O)C2)O,Inactive
11112572,442247,CN1CCC2=CC3=C(C=C2[C@@H]1[C@H]4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OCO3,Inactive
11112573,443372,CC(C)NC[C@@H](C1=CC(=C(C=C1)O)O)O,Inactive
11112576,3418,C1=CC=C(C(=C1)C(=O)O)OP(=O)(O)O,Inactive
11112577,6604327,C[N+]1([C@@H]2CC(C[C@@H]1[C@H]3[C@@H]2O3)OC(=O)[C@@H](CO)C4=CC=CC=C4)[O-],Inactive
11112579,6602484,CN1[C@@H]2CCC[C@H]1CC(=O)C2,Inactive
11112581,6560359,CNC[C@@H]([C@@H]([C@@H]([C@@H](CO)O)O)O)O,Inactive
11112584,6603906,CCCN(CCC)C(=O)[C@@H](CCC(=O)O)NC(=O)C1=CC=CC=C1,Inactive
11112585,443371,CC(C)NC[C@@H](COC1=CC=C(C=C1)NC(=O)C)O,Inactive
11112587,72624,CC(=O)N[C@@H]1CCC2=CC(=C(C(=C2C3=C1[C@@H]4[C@H]3C=C(C4=O)OC)OC)OC)OC,Inactive
11112588,6604330,C[C@H]1C[C@H]([C@@H]([C@@H](O1)O[C@@H]2[C@@H](C[C@]3(CO3)C(=O)[C@@H]([C@@H]([C@@H]([C@@H](OC(=O)[C@@H]([C@@H]([C@@H]2C)O[C@@H]4C[C@@H]([C@@H]([C@@H](O4)C)O)OC)C)C)C)O)C)C)O)N(C)C,Inactive
11112590,6604331,C[C@@]12CC[C@H]3[C@H]([C@H]1CCC2=O)CCC4=C3C=CC(=C4)OS(=O)(=O)O,Inactive
11112591,455271,C1C[C@H](O[C@H]1CO)N2C=CC(=NC2=O)N,Inactive
11112592,6604332,CCN1C[C@]2(CC[C@@H]([C@@]34[C@@H]2C[C@@H]([C@H]31)[C@@]5(C[C@H]([C@@H]6C[C@H]4[C@H]5[C@H]6OC(=O)C)OC)O)O)COC,Inactive
11112593,5094,CN1C(=CN=C1COC(=O)N)[N+](=O)[O-],Inactive
11112594,6604333,C[C@H]1C/C=C\C=C/C=C\C=C[C@H](C[C@H]2[C@@H]([C@@H](C[C@](O2)(C[C@H](C[C@@H]3[C@H](O3)/C=C\C(=O)O1)O)O)O)C(=O)O)O[C@@H]4[C@H]([C@@H]([C@@H]([C@@H](O4)C)O)N)O,Inactive
11112595,6604334,C[C@@H]1C/C=C\C=C/[C@@H]([C@@H](C[C@@H]([C@H]([C@@H]([C@@H](CC(=O)O1)O)OC)O[C@@H]2[C@H]([C@@H]([C@@H]([C@@H](O2)C)O[C@@H]3C[C@]([C@@H]([C@@H](O3)C)O)(C)O)N(C)C)O)CC=O)C)O[C@H]4CC[C@@H]([C@@H](O4)C)N(C)C,Inactive
11112596,6560141,CC1=C(C2=C(CC[C@@](O2)(C)CCC[C@@H](C)CCC[C@@H](C)CCCC(C)C)C(=C1O)C)C,Inactive
11112597,3488,COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,Inactive
11112601,54705183,C[C@H]1[C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,Inactive
11112602,6604336,C[C@@H](C(=O)O)O[C@@H]1[C@@H]([C@H](O[C@H]([C@H]1O)CO)O)NC(=O)C,Inactive
11112603,6604337,C[C@@H]1[C@@H](C(=O)C2=CC=CC=C2C1=O)C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C,Inactive
11112604,6604338,CC(=O)O[C@H]1[C@H]2[C@H]([C@H]3[C@@H]4[C@@]56[C@H]1[C@@]3(C[C@H]7[C@@H]5[C@@](C[C@@H]([C@H]6OC(=O)C)OC(=O)C8=CC=CC=C8)(CN74)C)CC2=C)O,Inactive
11112605,21109,COC1=C(C(=C(C=C1)CN2CCNCC2)OC)OC,Inactive
11112607,135484647,C[C@H]1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)[C@@](O4)(OC=C[C@H]([C@@H]([C@H]([C@H]([C@H]([C@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C)C,Inactive
11112609,6604340,CCC[C@@H]1C(=O)N2C3=C(C=CC(=C3)C)N=C(N2C1=O)N(C)C,Inactive
11112610,54686782,CN(C)[C@@H]1[C@@H]2C[C@@H]3CC4=C(C=CC(=C4C(=C3C(=O)[C@]2(C(=C(C1=O)C(=O)N)O)O)O)O)N(C)C,Inactive
11112613,610479,CC1=C(C=CC=C1Cl)NC2=CC=CC=C2C(=O)O,Inactive
11112615,73277,C1=CN=C(C=N1)Cl,Inactive
11112617,6603743,C1=CC(=C(C(=C1CNNC(=O)[C@H](CO)N)O)O)O,Inactive
11112620,6604343,C=CC[NH+]1/C(=C\CO)/[C@@H]2/C/3=C/N4C5=CC=CC=C5[C@@]67[C@@H]4/C(=C\N8[C@@H]3[C@@]9(C3=CC=CC=C83)[C@@H]([C@@H]1CC9)C2)/[C@H]1/C(=C/CO)/[NH+]([C@H]([C@@H]6C1)CC7)CC=C,Inactive
11112621,6604345,C[C@@H]1C(=O)O[C@H]2[C@]1([C@@]34C(=O)O[C@H]5[C@@]3(C2)[C@]6([C@@H](C5)C(C)(C)C)[C@H](C(=O)O[C@H]6O4)O)O,Inactive
11112622,146678,CS(=O)(=O)C1=CC=C(C=C1)[C@@H]([C@H](CO)NC(=O)C(Cl)Cl)O,Inactive
11112623,5531,CCN(CC)C1=CC(=NC2=NC=NN12)C,Inactive
11112624,6604346,CC(=O)O[C@H]1C[C@H]2CC[C@@H]3[C@H]([C@@]2(C[C@H]1[N+]4(CCCCC4)C)C)CC[C@]5([C@H]3C[C@H]([C@H]5OC(=O)C)[N+]6(CCCCC6)C)C,Inactive
11112625,6604347,CCC1=C(NC2=C1C(=O)[C@@H](CC2)CN3CCOCC3)C,Inactive
11112626,688272,CCN1CCC[C@H]1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC,Inactive
11112627,25043519,C[S@@](=N)(=O)CC[C@H](C(=O)O)N,Inactive
11112628,6604348,C[C@H](CN(C1=C(C=C(C(=C1I)N)I)I)C(=O)C)C(=O)O,Inactive
11112632,6541429,CC1=NC=C(N1C[C@@H](CCl)O)[N+](=O)[O-],Inactive
11112633,6604349,C[C@@H]1CC[C@]2(CC[C@@]3(C(=CC[C@@H]4[C@@]3(CC[C@@H]5[C@@]4(C[C@H]([C@H]([C@]5(C)CO)O)O)C)C)[C@H]2[C@@H]1C)C)C(=O)O[C@@H]6[C@H]([C@@H]([C@@H]([C@@H](O6)CO[C@@H]7[C@H]([C@@H]([C@@H]([C@@H](O7)CO)O[C@@H]8[C@H]([C@@H]([C@@H]([C@@H](O8)C)O)O)O)O)O)O)O)O,Inactive
11112634,6604350,C[C@@H]1C/C=C\C=C/[C@@H]([C@@H](C[C@@H]([C@H]([C@@H]([C@@H](CC(=O)O1)OC(=O)C)OC)O[C@@H]2[C@H]([C@@H]([C@@H]([C@@H](O2)C)O[C@@H]3C[C@]([C@@H]([C@@H](O3)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O)C)O,Inactive
11112636,6604352,C[C@@H]1NC2=CC(=C(C=C2C(=O)N1C3=CC=CC=C3C)S(=O)(=O)N)Cl,Inactive
11112637,6604353,C[C@H]1[C@H]([C@H](C[C@H](O1)O[C@@H]2CC[C@]3([C@H](C2)CC[C@@]4([C@@]3(C[C@@H]([C@]5([C@@]4(CC[C@@H]5C6=CC(=O)OC6)O)C)O)C)C)C)O)O[C@@H]7C[C@@H]([C@@H]([C@@H](O7)C)O[C@@H]8C[C@@H]([C@@H]([C@@H](O8)C)O[C@@H]9[C@H]([C@@H]([C@@H]([C@@H](O9)CO)O)O)O)OC(=O)C)O,Inactive
11112638,6604354,CC(=C)[C@H]1[C@@H]2[C@@H]3[C@]4([C@]([C@H]1C(=O)O2)(C[C@@H]5[C@]4(O5)C(=O)O3)O)C,Inactive
11112639,65859,C1CN(CCN1C[C@@H](CO)O)C2=CC=CC=C2,Inactive
11112641,716109,C[C@H]1[C@@H]2CCC(=C3[C@H]([C@@H]2OC1=O)C(=CC3=O)C)C,Inactive
11112645,123600,CC(C)(C)NC[C@@H](C1=CC(=C(C=C1)O)CO)O,Inactive
11112646,3242,CC1=CC(=NC(=N1)N2C(=CC(=N2)C)OC)OC,Inactive
11112647,6604357,CN(C(=O)N[C@H]1[C@H]([C@@H]([C@@H](O[C@@H]1O)CO)O)O)N=O,Inactive
11112648,11972597,C[C@@]1(C[C@H]([C@@]2([C@H]1[C@@H](OC=C2)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H](O3)CO)O)O)O)O)O)OC(=O)/C=C\C4=CC=CC=C4,Inactive
11112649,4893,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC,Inactive
11112651,5479,CCS(=O)(=O)CCN1C(=NC=C1[N+](=O)[O-])C,Inactive
11112652,908828,CN1CC[C@@]23C=C[C@@H](C[C@H]2OC4=C(C=CC(=C34)C1)OC)O,Inactive
11112653,4855,CCN1C=C(C(=O)C2=CN=C(N=C21)N3CCCC3)C(=O)O,Inactive
11112656,643764,COC1=CC(=CC(=C1OC)OC)/C=C\C(=O)N2CCC=CC2=O,Inactive
11112657,3074,COC1=CC(=CC(=C1OC)OC)C(=O)OCCCN2CCCN(CC2)CCCOC(=O)C3=CC(=C(C(=C3)OC)OC)OC,Inactive
11112658,6603964,C/C/1=C/CC[C@@]2([C@H](O2)[C@H]3[C@H](CC1)C(=C)C(=O)O3)C,Inactive
11112660,6604360,C[C@H]1[C@H]([C@H](C[C@H](O1)O[C@@H]2[C@@H](O[C@@H](C[C@@H]2O)O[C@@H]3[C@@H](O[C@@H](C[C@@H]3O)O[C@H]4CC[C@@]5([C@H](C4)CC[C@@H]6[C@H]5C[C@H]([C@]7([C@@]6(CC[C@@H]7C8=CC(=O)OC8)O)C)O)C)C)C)O)O,Inactive
11112661,931837,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2C[C@H]3CCC[C@@H]3C2,Inactive
11112662,6604361,CCC[C@H]1C[C@@H](N(C1)C)C(=O)N[C@@H]([C@@H]2[C@H]([C@@H]([C@@H]([C@@H](O2)SC)O)O)O)[C@H](C)Cl,Inactive
11112664,6604362,C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@H]3[C@H]([C@H]([C@H]([C@H]([C@@H]3O2)NC)O)NC)O)O,Inactive
11112666,688427,CC(C)(C)NC[C@@H](C1=CC(=C(C(=C1)Cl)N)Cl)O,Inactive
11112667,180540,C[C@H](C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,Inactive
11112668,6604364,C1CCC2(CC1)OC[C@H](O2)CN=C(N)N,Inactive
11112669,156391,C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O,Inactive
11112670,31072,CCOC(=O)N1C=CN(C1=S)C,Inactive
11112671,6604365,CC(C)[N+]1([C@@H]2CC[C@H]1CC(C2)OC(=O)[C@@H](CO)C3=CC=CC=C3)C,Inactive
11112674,5282168,CC1=NC=C(C(=N1)N)CN(C=O)/C(=C(\CCOP(=O)(O)O)/SC(=O)C2=CC=CC=C2)/C,Inactive
11112675,3059,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O,Inactive
11112677,3276,C1=CN(C(=N1)[N+](=O)[O-])CC(=O)NCCO,Inactive
11112681,673469,C[C@](CO)([C@@H]1CC2=C(C3=CC=CC=C3N=C2O1)OC)O,Inactive
11112682,6604023,CC(C)(C)NC[C@@H](C1=CC(=CC(=C1)O)O)O,Inactive
11112684,9604980,C[C@H]1CS(=O)(=O)CCN1/N=C\C2=CC=C(O2)[N+](=O)[O-],Inactive
11112685,3077,CN(C)CCCSC(=N)N,Inactive
11112686,6604372,C1CC(C1)CN2CC[C@@]34[C@@H]5[C@H](CC[C@@]3([C@@H]2CC6=C4C(=C(C=C6)O)O5)O)O,Inactive
11112687,4912,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)SC(C)(C)SC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C,Inactive
11112689,6604373,C[C@H]1[C@H]([C@H](C[C@H](O1)O[C@@H]2C[C@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N)O,Inactive
11112692,6604375,CC(=O)[C@@H]1CC[C@@H]2[C@]1(CC(=O)[C@@H]3[C@@H]2CC[C@@H]4[C@@]3(CC[C@@H](C4)O)C)C,Inactive
11112693,6604376,CC(=O)OCC(=O)[C@@H]1CC[C@@H]2[C@]1(CC(=O)[C@@H]3[C@@H]2CC[C@@H]4[C@@]3(CC[C@@H](C4)O)C)C,Inactive
11112694,6604377,CCCN[C@@H](C)C(=O)NC1=C(SC=C1C)C(=O)OC,Inactive
11112696,446541,CC1=C2COC(=O)C2=C(C(=C1OC)C/C=C(\C)/CCC(=O)O)O,Inactive
11112698,6604379,CO[C@@H]1[C@H](C[C@H]2CN3CCC4=C([C@@H]3C[C@H]2[C@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)/C=C\C6=CC(=C(C(=C6)OC)OC)OC,Inactive
11112701,6604381,CC(C)(C)CC(C)(C)C1=CC(=C(C=C1)OCOCCOCCO)CC2=CC(=CC(=C2OCOCCOCCO)CC3=C(C=CC(=C3)C(C)(C)CC(C)(C)C)OCOCCOCCO)C(C)(C)CC(C)(C)C,Inactive
11112702,6604382,C[C@H]1[C@H]([C@H](C[C@H](O1)O[C@@H]2C[C@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,Inactive
11112703,6604383,C1[C@@H]([C@H]([C@H]([C@@H]([C@@H]1N)O[C@@H]2[C@H]([C@@H]([C@@H]([C@@H](O2)CN)O)O)O)O)O[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,Inactive
11112705,3463,CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O,Inactive
11112707,6604384,C[C@@H](C(=O)N[C@@H](CC(C)C)[C@@H](CC(=O)O)O)NC(=O)C[C@H]([C@H](CC(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C(C)C)NC(=O)CC(C)C)O,Inactive
11112708,32324,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@H](C3=CC=C(C=C3)O)N)C(=O)O)C,Inactive
11112710,5362,CCCCC1(C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3)COC(=O)CCC(=O)O,Inactive
11112712,39468,CC(C)(C)NC[C@@H](COC1=CC=CC2=C1CCCC2=O)O,Inactive
11112713,39468,CC(C)(C)NC[C@@H](COC1=CC=CC2=C1CCCC2=O)O,Inactive
11112714,3478,CC1=CN=C(C=N1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,Inactive
11112715,6604386,CC1=CN(C(=O)NC1=O)[C@@H]2C[C@@H]([C@@H](O2)CO)N=[N+]=N,Inactive
11112716,35375,C1=CC=C(C(=C1)C(=O)OCCOCCO)NC2=CC=CC(=C2)C(F)(F)F,Inactive
11112717,6604387,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)N[C@H]2[C@H]([C@@H]([C@@H](O[C@@H]2O)CO)O)O)I)N(C)C(=O)C)I,Inactive
11112718,4030,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,Inactive
11112721,34633,CCOC(=O)NC1=CC2=C(C=C1)SC3=CC=CC=C3N2C(=O)CCN4CCOCC4,Inactive
11112725,115163,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)N=CN3CCCCCC3)C(=O)OCOC(=O)C(C)(C)C)C,Inactive
11112726,6604388,C1[C@H]([C@H]([C@@H]([C@@H]([C@H]1N)O[C@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)N)O)O)O[C@H]3[C@@H](C[C@@H]([C@@H](O3)CN)O)N)N,Inactive
11112728,6604028,CC1=C2[C@@H](C(=O)[C@]3([C@@H](C[C@@H]4[C@@]([C@@H]3[C@@H]([C@](C2(C)C)(C[C@@H]1OC(=O)[C@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,Inactive
11112729,6338045,CCOC(=O)C1=CN=CN1[C@@H](C)C2=CC=CC=C2,Inactive
11112730,198107,CC(=O)O[C@H]1[C@H](SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC,Inactive
11112731,91610,CC1(C2=C(C=C(C=C2)OC)C(=O)N(C1=O)CCC3=CC=C(C=C3)S(=O)(=O)NC(=O)NC4CCCCC4)C,Inactive
11112733,6604389,C[C@@H]1OC[C@H]2[C@@H](O1)[C@H]([C@@H]([C@H](O2)O[C@H]3[C@@H]4COC(=O)[C@@H]4[C@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,Inactive
11112734,6604390,C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@]4([C@@]3([C@@H](C[C@@]2([C@]1(C(=O)COC(=O)C)OC(=O)C)C)O)F)C)F,Inactive
11112735,6604391,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@H](C3=CC=CC=C3)N)C(=O)OCOC(=O)C(C)(C)C)C,Inactive
11112736,6604392,C[C@@H]1C[C@H]2[C@H]3C[C@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@]2([C@@H]1C(=O)COC(=O)C(C)(C)C)C)O)Cl)C)F,Inactive
11112739,155083,CCCC(=O)NC1=CC(=C(C=C1)OC[C@H](CNC(C)C)O)C(=O)C,Inactive
11112741,54677972,CC1=CC(=NO1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,Inactive
11112742,6604393,CCC(=O)O[C@@H]1CC(=O)O[C@@H](C/C=C\C=C/[C@@H]([C@@H](C[C@@H]([C@H]([C@@H]1OC)O[C@@H]2[C@H]([C@@H]([C@@H]([C@@H](O2)C)O[C@@H]3C[C@]([C@@H]([C@@H](O3)C)OC(=O)CC)(C)O)N(C)C)O)CC=O)C)O)C,Inactive
11112746,3335,C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)CCC(=O)O,Inactive
11112747,6604395,C1=NC(=NN1[C@@H]2[C@H]([C@@H]([C@@H](O2)CO)O)O)C(=O)N,Inactive
11112748,6604396,CN[C@H]1[C@@H]([C@H]2[C@H](C[C@H]([C@H](O2)O[C@@H]3[C@H](C[C@H]([C@H]([C@@H]3O)O)N)N)N)O[C@H]1O[C@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO)N)O)O)O,Inactive
11112749,6604397,CCOC(=O)O[C@@H](C)OC(=O)[C@H]1C(S[C@H]2N1C(=O)[C@H]2NC(=O)[C@H](C3=CC=CC=C3)N)(C)C,Inactive
11112752,6604399,C1[C@H](NC(=N[C@H]1O)N)[C@@H]2C(=O)NC[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N/C(=C\NC(=O)N)/C(=O)N2)CO)CO)NC(=O)C[C@H](CCCN)N,Inactive
11112753,91588,C[C@H]1C2=CC(=C(C=C2CCN1)O)O,Inactive
11112755,6604400,CCN1C[C@@]2(CC[C@@H]([C@@]34[C@H]2C[C@H]([C@@H]31)[C@]5(C[C@@H]([C@H]6C[C@@H]4[C@H]5[C@@H]6O)OC)O)O)C,Inactive
11112756,6604401,C(NC(=O)N[C@H]1C(=O)NC(=O)N1CO)NC(=O)N[C@H]2C(=O)NC(=O)N2CO,Inactive
11112757,157702,CCOC(=O)C1=C(NC(=C([C@@H]1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C,Inactive
11112758,6604402,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@H](C3=CC=CC=C3)N)C(=O)O[C@@H]4C5=CC=CC=C5C(=O)O4)C,Inactive
11112759,688581,C[C@H](C1=CC=C(C=C1)C(=O)C2=CC=CS2)C(=O)O,Inactive
11112760,1615267,C[C@@H]1C(=O)NC(=O)N1,Inactive
11112761,1615267,C[C@@H]1C(=O)NC(=O)N1,Inactive
11112762,6604403,C[C@]12CC3C[C@@](C1)(CC(C3)(C2)N)C,Inactive
11112763,667528,CCC1=C2C(=CC=C1)C3=C(N2)[C@@](OCC3)(CC)CC(=O)O,Inactive
11112764,39042,CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl,Inactive
11112765,179658,CC(C)(C)NC[C@@H](COC1=CC=CC2=C1C[C@H]([C@H](C2)O)O)O,Inactive
11112766,6604404,C[C@@H]1CCC2=C3N1C=C(C(=O)C3=CC(=C2)F)C(=O)O,Inactive
11112767,4409,CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC,Inactive
11112769,3334,COC(=O)NC1=NC2=C(N1)C=C(C=C2)SC3=CC=CC=C3,Inactive
11112770,11972598,CCC(=O)[C@]1([C@@H](C[C@H]2[C@]1(C[C@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@@]34C)O)C)C)C,Inactive
11112771,688441,C[C@@H](CCC1=CC=C(C=C1)O)NCCC2=CC(=C(C=C2)O)O,Inactive
11112772,6604406,CC1=C(N2[C@H]([C@@H](C2=O)NC(=O)[C@H](C3=CC=C(C=C3)O)N)SC1)C(=O)O,Inactive
11112774,6604407,C1[C@H]([C@H]([C@H]([C@@H]([C@H]1NC(=O)[C@H](CCN)O)O)O[C@@H]2[C@H]([C@@H]([C@@H](O2)CO)O)O)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H](O3)CN)O)O)N)N,Inactive
11112775,39912,C[C@@H](C1=CC=C(C=C1)CC(C)C)C(=O)O,Inactive
11112776,11972599,CCC[C@@H]1O[C@@H]2C[C@@H]3[C@H]4CCC5=CC(=O)C=C[C@]5([C@H]4[C@@H](C[C@]3([C@]2(O1)C(=O)CO)C)O)C,Inactive
11112779,6604410,CC(C)(C)NC[C@@H](COC1=CC=CC2=C1CCC(=O)N2)O,Inactive
11112780,4831,CCN1C=C(C(=O)C2=CN=C(N=C21)N3CCNCC3)C(=O)O,Inactive
11112781,6603766,CC(C)(C(=O)O)OC1=CC=C(C=C1)[C@@H]2CC2(Cl)Cl,Inactive
11112782,1981,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)OCC(=O)O,Inactive
11112783,6604411,C[C@]1(CO[C@@H]([C@H]([C@@H]1NC)O)O[C@H]2[C@@H](C[C@@H]([C@@H]([C@H]2O)O[C@@H]3[C@@H](CC=C(O3)CN)N)N)N)O,Inactive
11112784,688071,CC1=C(C2=C(CC[C@@](O2)(C)C(=O)O)C(=C1O)C)C,Inactive
11112785,6604412,C1[C@@H]([C@@H]([C@H]([C@H]([C@@H]1N)O[C@@H]2[C@H]([C@@H]([C@@H]([C@@H](O2)CN)O)O)N)O[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)O)N,Inactive
11112790,2082,CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,Inactive
11112791,445900,C1CCC(CC1)C(=O)N2C[C@H]3C4=CC=CC=C4CCN3C(=O)C2,Inactive
11112792,4849,C1CCN(C1)C2=C(C(=CC(=C2)C(=O)O)S(=O)(=O)N)OC3=CC=CC=C3,Inactive
11112793,41781,CC1=CC(=CC=C1)NC2=C(C=NC=C2)S(=O)(=O)NC(=O)NC(C)C,Inactive
11112794,175540,CC(C)NC[C@@H](COC1=CC=C(C=C1)CC(=O)N)O,Inactive
11112795,175540,CC(C)NC[C@@H](COC1=CC=C(C=C1)CC(=O)N)O,Inactive
11112796,6604416,CCN[C@@H]1C[C@@H]([C@@H]([C@H]([C@H]1O[C@@H]2[C@H]([C@@H]([C@](CO2)(C)O)NC)O)O)O[C@@H]3[C@@H](CC=C(O3)CN)N)N,Inactive
11112799,6604417,CC1=C[C@@H]2[C@H](CC[C@@]3([C@@H]2CC[C@@]3(C(=O)CC(=O)C)O)C)[C@@H]4C1=CC(=O)CC4,Inactive
11112801,3742,CC(=O)N(C)C1=C(C(=C(C(=C1I)C(=O)NCC(=O)NC2=C(C(=C(C(=C2I)C(=O)O)I)C(=O)NCCO)I)I)C(=O)NC)I,Inactive
11112804,54677971,CN1C(=C(C2=C(S1(=O)=O)C=CS2)O)C(=O)NC3=CC=CC=N3,Inactive
11112805,6603775,CC[C@H]1C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1)[C@H]([C@@H](C)C/C=C\C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C,Inactive
11112806,3446,C1CCC(CC1)(CC(=O)O)CN,Inactive
11112807,65492,C[C@@H](C(=O)NC1=C(C(=C(C(=C1I)C(=O)NC(CO)CO)I)C(=O)NC(CO)CO)I)O,Inactive
11112808,43231,C1=C(C(=CC(=C1N)S(=O)(=O)N)S(=O)(=O)N)C(=C(Cl)Cl)Cl,Inactive
11112809,6604419,CC1(O[C@H]2[C@@H]([C@H](O[C@H]2O1)[C@@H](CO)O)OCCCN(C)C)C,Inactive
